_id,公司名称,产品名称,产品类别,设计类型,产品特殊属性,承保方式,保险期间类型,产品交费方式,产品条款文字编码,产品销售状态,停止销售日期,PDF文件
5b531445f1ad32a783dfba8e,幸福人寿保险股份有限公司,幸福附加团体住院津贴医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,团体,短期（一年及一年以下）,一次性交费,幸福人寿�z2013�{医疗保险013号,在售, ,http://www.iachina.cn/IC/tkk/03/f66e2caa-46d8-4f7d-b9fe-5e984f4b98c6_TERMS.PDF
5b531445f1ad32a783dfba8f,信诚人寿保险有限公司,信诚附加「信星相伴」手术津贴医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,短期（一年及一年以下）,一次性交费,信诚人寿[2009]定额给付型医疗保险044号,停售,2014-01-01,http://www.iachina.cn/IC/tkk/03/59ef5b88-ab98-49e1-bab9-69b9889f2b80_TERMS.PDF
5b531445f1ad32a783dfba90,信诚人寿保险有限公司,信诚附加「信星相伴」住院津贴医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,短期（一年及一年以下）,一次性交费,信诚人寿[2009]定额给付型医疗保险045号,停售,2014-01-01,http://www.iachina.cn/IC/tkk/03/50e4b5a2-8272-4737-8446-1b787889b4a7_TERMS.PDF
5b531445f1ad32a783dfba91,信诚人寿保险有限公司,信诚附加住院津贴团体医疗保险B款,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,团体,短期（一年及一年以下）,一次性交费,信诚人寿[2009]定额给付型医疗保险050号,在售, ,http://www.iachina.cn/IC/tkk/03/5bd1d649-e5e8-42a9-8a7a-3d6192bb489f_TERMS.PDF
5b531445f1ad32a783dfba92,信诚人寿保险有限公司,信诚附加「康乐无忧」长期医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,长期（超过一年或含有保证续保条款）,分期交费,信诚人寿[2012]定额给付型医疗保险004号,在售, ,http://www.iachina.cn/IC/tkk/03/3924d42f-866f-4b8d-ba4d-af5cc032b799_TERMS.PDF
5b531445f1ad32a783dfba93,信诚人寿保险有限公司,信诚附加老年住院津贴医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,长期（超过一年或含有保证续保条款）,分期交费,信诚人寿[2012]定额给付型医疗保险019号,在售, ,http://www.iachina.cn/IC/tkk/03/1c8fd8b2-3622-40e2-a787-8d2f4c77cc38_TERMS.PDF
5b531445f1ad32a783dfba95,信诚人寿保险有限公司,信诚附加「E国无忧」境外旅行住院津贴医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,短期（一年及一年以下）,一次性交费,信诚人寿[2013]定额给付型医疗保险028号,在售, ,http://www.iachina.cn/IC/tkk/03/c758699c-89e5-4020-926f-40aebf48e00c_TERMS.PDF
5b531445f1ad32a783dfba96,幸福人寿保险股份有限公司,幸福附加团体住院津贴医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,团体,短期（一年及一年以下）,一次性交费,幸福人寿�z2013�{医疗保险013号,在售, ,http://www.iachina.cn/IC/tkk/03/f66e2caa-46d8-4f7d-b9fe-5e984f4b98c6_TERMS.PDF
5b531445f1ad32a783dfba97,信诚人寿保险有限公司,信诚附加至尊「悦・享」老年住院津贴医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,长期（超过一年或含有保证续保条款）,分期交费,信诚人寿[2012]定额给付型医疗保险023号,在售, ,http://www.iachina.cn/IC/tkk/03/b9036eff-86b3-433d-a305-152fcef9d763_TERMS.PDF
5b531445f1ad32a783dfba98,中英人寿保险有限公司,中英人寿附加意外伤害住院津贴医疗保险（C款）,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,短期（一年及一年以下）,分期交费一次性交费兼有,中英人寿[2009]医疗保险131号,在售, ,http://www.iachina.cn/IC/tkk/03/df39cd77-4187-4b28-9407-37d178353639_TERMS.PDF
5b531445f1ad32a783dfba99,友邦保险有限公司上海分公司（代表友邦在华各分支公司）,友邦附加天惠意外住院给付医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,短期（一年及一年以下）,一次性交费,友邦保险[2009]医疗保险157号,在售, ,http://www.iachina.cn/IC/tkk/03/f678a570-77c8-42ef-9635-6952ad5eb680_TERMS.PDF
5b531445f1ad32a783dfba9a,友邦保险有限公司上海分公司（代表友邦在华各分支公司）,友邦附加安心意外住院给付医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,短期（一年及一年以下）,分期交费,友邦保险[2009]医疗保险231号,停售,2014-01-01,http://www.iachina.cn/IC/tkk/03/ef4f75c5-89e4-441b-8cca-7c90082d62a0_TERMS.PDF
5b531445f1ad32a783dfba9b,中融人寿保险股份有限公司,中融住院津贴团体医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,团体,短期（一年及一年以下）,一次性交费,中融人寿[2010]医疗保险012号,在售, ,http://www.iachina.cn/IC/tkk/03/9ec750c7-dce0-448a-8ecc-ad8b159462e3_TERMS.PDF
5b531445f1ad32a783dfba9c,友邦保险有限公司上海分公司（代表友邦在华各分支公司）,友邦附加境外天惠丧葬费用医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,短期（一年及一年以下）,一次性交费,友邦保险[2009]医疗保险149号,在售, ,http://www.iachina.cn/IC/tkk/03/ec8bc1a7-9758-4976-aca0-5ce13b8f0191_TERMS.PDF
5b531445f1ad32a783dfba9d,友邦保险有限公司上海分公司（代表友邦在华各分支公司）,友邦附加特别每日住院给付医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,短期（一年及一年以下）,分期交费,友邦保险[2009]医疗保险208号,停售,2014-01-01,http://www.iachina.cn/IC/tkk/03/dfdb001b-4f71-44e8-a8ce-aa9bc6163ebd_TERMS.PDF
5b531445f1ad32a783dfba9e,友邦保险有限公司上海分公司（代表友邦在华各分支公司）,友邦附加妊娠及生育A款团体医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,团体,短期（一年及一年以下）,分期交费,友邦保险[2009]医疗保险256号,在售, ,http://www.iachina.cn/IC/tkk/03/cfe27de1-bed3-489f-b45d-8bfd05d2fb58_TERMS.PDF
5b531445f1ad32a783dfba9f,友邦保险有限公司上海分公司（代表友邦在华各分支公司）,友邦附加意外住院给付医疗保险,健康保险-非个人税收优惠型健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,短期（一年及一年以下）,分期交费,友邦保险[2009]医疗保险159号,停售,2017-04-06,http://www.iachina.cn/IC/tkk/03/d35c3e6a-6d92-4d5a-a5dc-d669f5ad1695_TERMS.PDF
5b531445f1ad32a783dfbaa0,友邦保险有限公司上海分公司（代表友邦在华各分支公司）,友邦附加安翔意外住院给付医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,航空意外保险,个人,短期（一年及一年以下）,分期交费,友邦保险[2009]医疗保险140号,停售,2014-01-01,http://www.iachina.cn/IC/tkk/03/cecf1d50-e85d-43a8-bb68-04114d2148f0_TERMS.PDF
5b531445f1ad32a783dfbaa1,友邦保险有限公司上海分公司（代表友邦在华各分支公司）,友邦附加优游美身故遗体送返医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,短期（一年及一年以下）,一次性交费,友邦保险[2009]医疗保险162号,停售,2014-01-01,http://www.iachina.cn/IC/tkk/03/ce96fcdd-2951-4273-ba77-ddf61835c2b5_TERMS.PDF
5b531445f1ad32a783dfbaa2,友邦保险有限公司上海分公司（代表友邦在华各分支公司）,友邦住院门诊急诊共用保额团体医疗保险,定额给付型医疗保险,普通型,无,团体,短期（一年及一年以下）,分期交费,友邦保险[2009]医疗保险261号,停用,2018-02-28,http://www.iachina.cn/IC/tkk/03/ce5ef27a-bd59-4898-870a-595680ed6061_TERMS.PDF
5b531445f1ad32a783dfbaa3,友邦保险有限公司上海分公司（代表友邦在华各分支公司）,友邦附加境外天惠身故遗体送返医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,短期（一年及一年以下）,一次性交费,友邦保险[2009]医疗保险150号,在售, ,http://www.iachina.cn/IC/tkk/03/b438a9a5-4efb-44e6-a6b0-b95be07d997f_TERMS.PDF
5b531445f1ad32a783dfbaa4,友邦保险有限公司上海分公司（代表友邦在华各分支公司）,友邦附加公共保额医疗给付团体医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,团体,短期（一年及一年以下）,分期交费,友邦保险[2009]医疗保险263号,在售, ,http://www.iachina.cn/IC/tkk/03/a724d942-d6f6-4d4c-9da6-515c4b3815e0_TERMS.PDF
5b531445f1ad32a783dfbaa5,友邦保险有限公司上海分公司（代表友邦在华各分支公司）,友邦附加境外每日重病监护医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,短期（一年及一年以下）,分期交费,友邦保险[2009]医疗保险202号,停售,2014-01-01,http://www.iachina.cn/IC/tkk/03/a71f0a9a-3b9e-469a-99c1-292e53a2aab8_TERMS.PDF
5b531445f1ad32a783dfbaa6,中融人寿保险股份有限公司,中融意外伤害住院津贴团体医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,团体,短期（一年及一年以下）,一次性交费,中融人寿[2010]医疗保险008号,在售, ,http://www.iachina.cn/IC/tkk/03/9f6734f8-9329-4014-ac06-23faed73d790_TERMS.PDF
5b531445f1ad32a783dfbaa7,友邦保险有限公司上海分公司（代表友邦在华各分支公司）,友邦附加每日重病监护给付医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,短期（一年及一年以下）,分期交费,友邦保险[2009]医疗保险205号,停售,2014-01-01,http://www.iachina.cn/IC/tkk/03/781fe23e-7fbb-4f03-978c-a516da2e51af_TERMS.PDF
5b531445f1ad32a783dfbaa8,友邦保险有限公司上海分公司（代表友邦在华各分支公司）,友邦附加日日无忧意外住院给付医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,短期（一年及一年以下）,分期交费,友邦保险[2009]医疗保险160号,在售, ,http://www.iachina.cn/IC/tkk/03/6d124afd-2533-4cf9-8789-34df639fb961_TERMS.PDF
5b531445f1ad32a783dfbaa9,友邦保险有限公司上海分公司（代表友邦在华各分支公司）,友邦附加年免赔门诊急诊A2款团体医疗保险,定额给付型医疗保险,普通型,无,团体,短期（一年及一年以下）,分期交费,友邦保险[2009]医疗保险254号,停用,2018-02-28,http://www.iachina.cn/IC/tkk/03/8cf847d9-185a-47e7-b047-eb4a55b880f9_TERMS.PDF
5b531445f1ad32a783dfbaaa,友邦保险有限公司上海分公司（代表友邦在华各分支公司）,友邦附加孝心意外重病监护给付医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,短期（一年及一年以下）,分期交费,友邦保险[2009]医疗保险211号,停售,2014-01-01,http://www.iachina.cn/IC/tkk/03/6c2e2881-3e98-469d-bcb2-5a2a051db639_TERMS.PDF
5b531445f1ad32a783dfbaab,友邦保险有限公司上海分公司（代表友邦在华各分支公司）,友邦附加境外每日住院给付医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,短期（一年及一年以下）,分期交费,友邦保险[2009]医疗保险203号,停售,2014-01-01,http://www.iachina.cn/IC/tkk/03/63653549-0fe1-4dc3-90a6-5aa5ba4370e5_TERMS.PDF
5b531445f1ad32a783dfbaac,友邦保险有限公司上海分公司（代表友邦在华各分支公司）,友邦附加门诊急诊A2款团体医疗保险,定额给付型医疗保险,普通型,无,团体,短期（一年及一年以下）,分期交费,友邦保险[2009]医疗保险253号,停用,2018-02-28,http://www.iachina.cn/IC/tkk/03/6308cb02-5e81-46d8-ab94-bb597223c5e8_TERMS.PDF
5b531445f1ad32a783dfbaad,友邦保险有限公司上海分公司（代表友邦在华各分支公司）,友邦附加康安终身医疗保险,健康保险-非个人税收优惠型健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,长期（超过一年或含有保证续保条款）,分期交费,友邦保险[2009]医疗保险204号,停售,2017-04-06,http://www.iachina.cn/IC/tkk/03/5f08afd0-47cf-4810-a900-b96d44890247_TERMS.PDF
5b531445f1ad32a783dfbaae,友邦保险有限公司上海分公司（代表友邦在华各分支公司）,友邦附加康安一生终身医疗保险,健康保险-非个人税收优惠型健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,长期（超过一年或含有保证续保条款）,分期交费,友邦保险[2009]医疗保险284号,停售,2016-09-07,http://www.iachina.cn/IC/tkk/03/5cd1c67d-6643-4318-aff7-5ec84e3191c9_TERMS.PDF
5b531445f1ad32a783dfbaaf,信诚人寿保险有限公司,信诚附加住院津贴医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,短期（一年及一年以下）,一次性交费,信诚人寿[2009]定额给付型医疗保险034号,在售, ,http://www.iachina.cn/IC/tkk/03/93bb1343-4c38-4bf4-bc91-c361d5e9d651_TERMS.PDF
5b531445f1ad32a783dfbab0,友邦保险有限公司上海分公司（代表友邦在华各分支公司）,友邦附加境外天惠运送和送返医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,短期（一年及一年以下）,一次性交费,友邦保险[2009]医疗保险151号,在售, ,http://www.iachina.cn/IC/tkk/03/9149178a-9d19-4516-9547-0b2071920874_TERMS.PDF
5b531445f1ad32a783dfbab1,友邦保险有限公司上海分公司（代表友邦在华各分支公司）,友邦住院A款团体医疗保险,定额给付型医疗保险,普通型,无,团体,短期（一年及一年以下）,分期交费,友邦保险[2009]医疗保险258号,停用,2018-02-28,http://www.iachina.cn/IC/tkk/03/3fd6826e-9487-4e24-b71a-bdd4aae94d4e_TERMS.PDF
5b531445f1ad32a783dfbab2,友邦保险有限公司上海分公司（代表友邦在华各分支公司）,友邦附加孝心意外住院给付医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,短期（一年及一年以下）,分期交费,友邦保险[2009]医疗保险212号,停售,2014-01-01,http://www.iachina.cn/IC/tkk/03/360299ed-4427-4fba-99f5-3838ba1b4824_TERMS.PDF
5b531445f1ad32a783dfbab3,友邦保险有限公司上海分公司（代表友邦在华各分支公司）,友邦附加优游美运送和送返医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,短期（一年及一年以下）,一次性交费,友邦保险[2009]医疗保险164号,停售,2014-01-01,http://www.iachina.cn/IC/tkk/03/4995a336-4913-405f-b6f3-baa9c4d21985_TERMS.PDF
5b531445f1ad32a783dfbab4,友邦保险有限公司上海分公司（代表友邦在华各分支公司）,友邦附加住院前及出院后B2款团体医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,团体,短期（一年及一年以下）,分期交费,友邦保险[2009]医疗保险260号,在售, ,http://www.iachina.cn/IC/tkk/03/218181a6-379d-4600-a814-7548d2b7fd35_TERMS.PDF
5b531445f1ad32a783dfbab5,友邦保险有限公司上海分公司（代表友邦在华各分支公司）,友邦附加职业伤害每日给付团体医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,团体,短期（一年及一年以下）,分期交费,友邦保险[2009]医疗保险281号,停售,2014-07-21,http://www.iachina.cn/IC/tkk/03/1ccafbae-c718-4ada-af82-c56adbbef692_TERMS.PDF
5b531445f1ad32a783dfbab6,友邦保险有限公司上海分公司（代表友邦在华各分支公司）,友邦附加意外住院给付B款团体医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,团体,短期（一年及一年以下）,分期交费,友邦保险[2009]医疗保险280号,在售, ,http://www.iachina.cn/IC/tkk/03/193513bf-5246-41eb-8e66-e01bf3bfd7b8_TERMS.PDF
5b531445f1ad32a783dfbab7,友邦保险有限公司上海分公司（代表友邦在华各分支公司）,友邦附加住院综合医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,短期（一年及一年以下）,分期交费,友邦保险[2009]医疗保险165号,停售,2013-08-01,http://www.iachina.cn/IC/tkk/03/041a21bb-5265-402d-9347-09a5d9cdd136_TERMS.PDF
5b531445f1ad32a783dfbab8,友邦保险有限公司上海分公司（代表友邦在华各分支公司）,友邦附加全心无忧意外住院给付医疗保险,健康保险-医疗保险-定额给付型医疗保险,传统型产品,无,个人,长期（超过一年或含有保证续保条款）,分期交费,友邦保险[2011]医疗保险019号,停用,2014-08-16,http://www.iachina.cn/IC/tkk/03/1d433648-47b5-4f2a-806a-b1563b2be841_TERMS.PDF
